series,sector,date,gdp,hours,employment,output_hour,output_employment,desc_bm
growth_yoy,Vegetable and animal oils & fats and food processing,2018-01-01,9.2,-5.7,1.2,15.7,7.9,Minyak dan lemak daripada sayuran & haiwan dan prosesan makanan
growth_yoy,Beverages and tobacco products,2018-01-01,1.4,9.1,5.6,-7.1,-4.0,Minuman dan produk tembakau
growth_yoy,"Textiles, wearing apparel and leather products",2018-01-01,6.6,12.1,9.3,-4.9,-2.4,"Produk tekstil, pakaian dan kulit"
growth_yoy,"Wood products, furniture, paper products and printing",2018-01-01,4.0,0.0,-1.6,4.0,5.7,"Produk kayu, perabot, keluaran kertas dan percetakan"
growth_yoy,"Petroleum, chemical, rubber and plastic products",2018-01-01,4.9,3.3,1.0,1.6,3.8,"Produk petroleum, kimia, getah dan plastik"
growth_yoy,"Non-metallic mineral products, basic metal and fabricated metal products",2018-01-01,5.3,-1.8,2.8,7.2,2.4,"Produk mineral bukan logam, logam asas dan produk logam yang direka"
growth_yoy,"Electrical, electronic and optical products",2018-01-01,5.8,0.0,1.5,5.8,4.3,"Produk elektrik, elektronik dan optikal"
growth_yoy,"Transport equipment, other manufacturing and repair",2018-01-01,2.2,2.6,1.1,-0.4,1.1,"Peralatan pengangkutan, pembuatan lain dan pembaikan"
growth_yoy,Construction,2018-01-01,4.9,4.9,4.0,-0.0,0.8,Pembinaan
growth_yoy,Services,2018-01-01,6.6,0.2,1.8,6.4,4.7,Perkhidmatan
growth_yoy,Utilities,2018-01-01,4.4,-1.7,0.0,6.2,4.4,Utiliti
growth_yoy,Wholesale and retail trade,2018-01-01,6.9,1.0,1.2,5.8,5.6,Perdagangan borong dan runcit
growth_yoy,Food & beverages and accommodation,2018-01-01,7.9,3.4,5.8,4.4,2.0,Makanan & minuman dan penginapan
growth_yoy,Transportation and storage,2018-01-01,5.7,1.5,1.1,4.1,4.5,Pengangkutan dan penyimpanan
growth_yoy,Information and communication,2018-01-01,8.1,6.7,3.4,1.4,4.5,Maklumat dan komunikasi
growth_yoy,Finance and insurance,2018-01-01,7.4,0.0,0.6,7.4,6.8,Kewangan dan insurans
growth_yoy,Real estate and business services,2018-01-01,7.6,5.7,5.2,1.7,2.3,Hartanah dan perkhidmatan perniagaan
growth_yoy,Other services,2018-01-01,5.1,-5.4,-0.8,11.1,6.0,Perkhidmatan lain
growth_yoy,Overall,2018-04-01,4.8,0.9,2.4,3.8,2.3,Keseluruhan
growth_yoy,Agriculture,2018-04-01,-1.5,-4.8,-3.7,3.4,2.3,Pertanian
growth_yoy,Mining and quarrying,2018-04-01,-1.3,-8.2,-7.3,7.5,6.5,Perlombongan dan pengkuarian
growth_yoy,Manufacturing,2018-04-01,4.8,2.2,3.3,2.6,1.5,Pembuatan
growth_yoy,Vegetable and animal oils & fats and food processing,2018-04-01,4.5,2.2,4.9,2.2,-0.4,Minyak dan lemak daripada sayuran & haiwan dan prosesan makanan
growth_yoy,Beverages and tobacco products,2018-04-01,3.3,9.1,5.6,-5.3,-2.1,Minuman dan produk tembakau
growth_yoy,"Textiles, wearing apparel and leather products",2018-04-01,4.1,7.6,9.6,-3.3,-5.0,"Produk tekstil, pakaian dan kulit"
growth_yoy,"Wood products, furniture, paper products and printing",2018-04-01,3.4,7.1,-0.3,-3.4,3.7,"Produk kayu, perabot, keluaran kertas dan percetakan"
growth_yoy,"Petroleum, chemical, rubber and plastic products",2018-04-01,3.8,0.8,2.3,3.0,1.5,"Produk petroleum, kimia, getah dan plastik"
growth_yoy,"Non-metallic mineral products, basic metal and fabricated metal products",2018-04-01,5.2,0.9,3.1,4.3,2.0,"Produk mineral bukan logam, logam asas dan produk logam yang direka"
growth_yoy,"Electrical, electronic and optical products",2018-04-01,6.1,0.6,3.9,5.5,2.1,"Produk elektrik, elektronik dan optikal"
growth_yoy,"Transport equipment, other manufacturing and repair",2018-04-01,6.1,-1.7,-1.0,7.9,7.2,"Peralatan pengangkutan, pembuatan lain dan pembaikan"
growth_yoy,Construction,2018-04-01,4.8,-0.2,0.6,5.0,4.2,Pembinaan
growth_yoy,Services,2018-04-01,6.6,2.0,4.0,4.5,2.6,Perkhidmatan
growth_yoy,Utilities,2018-04-01,5.0,3.5,4.2,1.5,0.8,Utiliti
growth_yoy,Wholesale and retail trade,2018-04-01,7.4,1.8,3.7,5.6,3.6,Perdagangan borong dan runcit
growth_yoy,Food & beverages and accommodation,2018-04-01,9.1,6.7,8.8,2.2,0.2,Makanan & minuman dan penginapan
growth_yoy,Transportation and storage,2018-04-01,6.3,1.3,2.4,4.9,3.8,Pengangkutan dan penyimpanan
growth_yoy,Information and communication,2018-04-01,8.5,0.8,2.8,7.7,5.6,Maklumat dan komunikasi
growth_yoy,Finance and insurance,2018-04-01,4.8,4.9,4.2,-0.1,0.6,Kewangan dan insurans
growth_yoy,Real estate and business services,2018-04-01,8.0,6.7,7.8,1.3,0.2,Hartanah dan perkhidmatan perniagaan
growth_yoy,Other services,2018-04-01,5.0,-2.4,0.7,7.6,4.3,Perkhidmatan lain
growth_yoy,Overall,2018-07-01,4.5,1.3,2.6,3.2,1.9,Keseluruhan
growth_yoy,Agriculture,2018-07-01,-0.6,-2.6,0.6,2.0,-1.3,Pertanian
growth_yoy,Mining and quarrying,2018-07-01,-4.9,-2.0,-6.0,-3.0,1.1,Perlombongan dan pengkuarian
growth_yoy,Manufacturing,2018-07-01,5.0,2.3,2.7,2.7,2.3,Pembuatan
growth_yoy,Vegetable and animal oils & fats and food processing,2018-07-01,2.4,2.5,3.6,-0.1,-1.2,Minyak dan lemak daripada sayuran & haiwan dan prosesan makanan
growth_yoy,Beverages and tobacco products,2018-07-01,3.1,0.0,5.6,3.1,-2.3,Minuman dan produk tembakau
growth_yoy,"Textiles, wearing apparel and leather products",2018-07-01,2.9,2.7,3.6,0.3,-0.6,"Produk tekstil, pakaian dan kulit"
growth_yoy,"Wood products, furniture, paper products and printing",2018-07-01,6.3,0.5,1.3,5.8,4.9,"Produk kayu, perabot, keluaran kertas dan percetakan"
growth_yoy,"Petroleum, chemical, rubber and plastic products",2018-07-01,3.9,2.8,1.8,1.0,2.1,"Produk petroleum, kimia, getah dan plastik"
growth_yoy,"Non-metallic mineral products, basic metal and fabricated metal products",2018-07-01,5.2,0.0,1.7,5.2,3.5,"Produk mineral bukan logam, logam asas dan produk logam yang direka"
growth_yoy,"Electrical, electronic and optical products",2018-07-01,6.3,4.4,4.2,1.8,2.0,"Produk elektrik, elektronik dan optikal"
growth_yoy,"Transport equipment, other manufacturing and repair",2018-07-01,7.7,1.8,0.5,5.8,7.1,"Peralatan pengangkutan, pembuatan lain dan pembaikan"
growth_yoy,Construction,2018-07-01,4.7,0.0,1.4,4.7,3.3,Pembinaan
growth_yoy,Services,2018-07-01,7.3,2.0,3.2,5.2,3.9,Perkhidmatan
growth_yoy,Utilities,2018-07-01,5.4,5.3,4.1,0.1,1.2,Utiliti
growth_yoy,Wholesale and retail trade,2018-07-01,9.6,3.7,4.1,5.7,5.3,Perdagangan borong dan runcit
growth_yoy,Food & beverages and accommodation,2018-07-01,9.4,8.4,8.7,0.9,0.6,Makanan & minuman dan penginapan
growth_yoy,Transportation and storage,2018-07-01,6.7,1.3,2.2,5.3,4.4,Pengangkutan dan penyimpanan
growth_yoy,Information and communication,2018-07-01,8.3,-1.5,1.8,9.9,6.4,Maklumat dan komunikasi
growth_yoy,Finance and insurance,2018-07-01,5.7,0.9,1.6,4.7,4.0,Kewangan dan insurans
growth_yoy,Real estate and business services,2018-07-01,7.9,-3.2,-0.7,11.4,8.6,Hartanah dan perkhidmatan perniagaan
growth_yoy,Other services,2018-07-01,4.7,-0.2,1.8,4.9,2.8,Perkhidmatan lain
growth_yoy,Overall,2018-10-01,4.8,1.7,2.4,3.0,2.3,Keseluruhan
growth_yoy,Agriculture,2018-10-01,-0.1,0.7,0.2,-0.8,-0.3,Pertanian
growth_yoy,Mining and quarrying,2018-10-01,-0.1,0.0,-2.8,-0.1,2.8,Perlombongan dan pengkuarian
growth_yoy,Manufacturing,2018-10-01,4.7,1.7,2.1,3.0,2.5,Pembuatan
growth_yoy,Vegetable and animal oils & fats and food processing,2018-10-01,-0.1,5.3,2.8,-5.0,-2.8,Minyak dan lemak daripada sayuran & haiwan dan prosesan makanan
growth_yoy,Beverages and tobacco products,2018-10-01,2.1,9.1,0.0,-6.4,2.1,Minuman dan produk tembakau
growth_yoy,"Textiles, wearing apparel and leather products",2018-10-01,3.9,4.3,3.9,-0.4,-0.0,"Produk tekstil, pakaian dan kulit"
growth_yoy,"Wood products, furniture, paper products and printing",2018-10-01,4.9,-0.5,1.3,5.5,3.6,"Produk kayu, perabot, keluaran kertas dan percetakan"
growth_yoy,"Petroleum, chemical, rubber and plastic products",2018-10-01,3.6,0.0,1.3,3.6,2.3,"Produk petroleum, kimia, getah dan plastik"
growth_yoy,"Non-metallic mineral products, basic metal and fabricated metal products",2018-10-01,4.1,1.4,1.4,2.7,2.6,"Produk mineral bukan logam, logam asas dan produk logam yang direka"
growth_yoy,"Electrical, electronic and optical products",2018-10-01,6.9,1.7,2.9,5.1,3.9,"Produk elektrik, elektronik dan optikal"
growth_yoy,"Transport equipment, other manufacturing and repair",2018-10-01,8.4,1.6,1.5,6.7,6.9,"Peralatan pengangkutan, pembuatan lain dan pembaikan"
growth_yoy,Construction,2018-10-01,2.5,-3.0,-2.6,5.6,5.2,Pembinaan
growth_yoy,Services,2018-10-01,6.9,2.8,3.9,4.0,2.9,Perkhidmatan
growth_yoy,Utilities,2018-10-01,5.0,1.7,3.0,3.3,2.0,Utiliti
growth_yoy,Wholesale and retail trade,2018-10-01,8.8,2.6,3.7,6.1,4.9,Perdagangan borong dan runcit
growth_yoy,Food & beverages and accommodation,2018-10-01,9.5,9.0,8.8,0.5,0.6,Makanan & minuman dan penginapan
growth_yoy,Transportation and storage,2018-10-01,6.7,3.7,1.7,2.8,4.9,Pengangkutan dan penyimpanan
growth_yoy,Information and communication,2018-10-01,7.8,5.3,7.2,2.5,0.6,Maklumat dan komunikasi
growth_yoy,Finance and insurance,2018-10-01,3.9,1.0,1.1,2.9,2.7,Kewangan dan insurans
growth_yoy,Real estate and business services,2018-10-01,7.7,0.0,2.4,7.7,5.2,Hartanah dan perkhidmatan perniagaan
growth_yoy,Other services,2018-10-01,5.2,0.7,2.6,4.6,2.5,Perkhidmatan lain
growth_yoy,Overall,2019-01-01,4.7,2.0,2.2,2.6,2.4,Keseluruhan
growth_yoy,Agriculture,2019-01-01,6.0,2.8,2.2,3.2,3.8,Pertanian
growth_yoy,Mining and quarrying,2019-01-01,0.1,-2.1,-3.8,2.2,4.1,Perlombongan dan pengkuarian
growth_yoy,Manufacturing,2019-01-01,4.1,0.7,2.1,3.4,2.0,Pembuatan
growth_yoy,Vegetable and animal oils & fats and food processing,2019-01-01,5.1,6.4,2.8,-1.3,2.2,Minyak dan lemak daripada sayuran & haiwan dan prosesan makanan
growth_yoy,Beverages and tobacco products,2019-01-01,4.6,0.0,5.3,4.6,-0.6,Minuman dan produk tembakau
growth_yoy,"Textiles, wearing apparel and leather products",2019-01-01,4.7,0.0,3.6,4.7,1.0,"Produk tekstil, pakaian dan kulit"
growth_yoy,"Wood products, furniture, paper products and printing",2019-01-01,5.5,-4.1,2.0,10.0,3.4,"Produk kayu, perabot, keluaran kertas dan percetakan"
growth_yoy,"Petroleum, chemical, rubber and plastic products",2019-01-01,3.1,-2.4,1.0,5.6,2.0,"Produk petroleum, kimia, getah dan plastik"
growth_yoy,"Non-metallic mineral products, basic metal and fabricated metal products",2019-01-01,4.0,2.7,0.0,1.3,4.0,"Produk mineral bukan logam, logam asas dan produk logam yang direka"
growth_yoy,"Electrical, electronic and optical products",2019-01-01,3.7,0.9,3.1,2.8,0.5,"Produk elektrik, elektronik dan optikal"
growth_yoy,"Transport equipment, other manufacturing and repair",2019-01-01,6.9,0.0,1.6,6.9,5.2,"Peralatan pengangkutan, pembuatan lain dan pembaikan"
growth_yoy,Construction,2019-01-01,0.6,-4.0,-4.1,4.8,4.9,Pembinaan
growth_yoy,Services,2019-01-01,6.4,3.4,3.4,2.9,2.9,Perkhidmatan
growth_yoy,Utilities,2019-01-01,7.1,3.4,2.0,3.6,5.0,Utiliti
growth_yoy,Wholesale and retail trade,2019-01-01,7.3,1.4,3.3,5.9,3.9,Perdagangan borong dan runcit
growth_yoy,Food & beverages and accommodation,2019-01-01,9.5,9.6,8.3,-0.1,1.1,Makanan & minuman dan penginapan
growth_yoy,Transportation and storage,2019-01-01,6.6,1.8,2.8,4.7,3.7,Pengangkutan dan penyimpanan
growth_yoy,Information and communication,2019-01-01,7.1,3.1,5.2,3.9,1.8,Maklumat dan komunikasi
growth_yoy,Finance and insurance,2019-01-01,4.6,4.9,2.8,-0.3,1.8,Kewangan dan insurans
growth_yoy,Real estate and business services,2019-01-01,7.5,2.0,3.2,5.5,4.2,Hartanah dan perkhidmatan perniagaan
growth_yoy,Other services,2019-01-01,4.6,2.5,1.0,2.1,3.5,Perkhidmatan lain
growth_yoy,Overall,2019-04-01,4.9,2.4,2.1,2.4,2.8,Keseluruhan
growth_yoy,Agriculture,2019-04-01,4.2,2.0,2.0,2.2,2.2,Pertanian
growth_yoy,Mining and quarrying,2019-04-01,2.4,2.2,1.3,0.2,1.1,Perlombongan dan pengkuarian
growth_yoy,Manufacturing,2019-04-01,4.3,1.8,1.8,2.4,2.4,Pembuatan
growth_yoy,Vegetable and animal oils & fats and food processing,2019-04-01,4.5,6.0,2.1,-1.4,2.3,Minyak dan lemak daripada sayuran & haiwan dan prosesan makanan
growth_yoy,Beverages and tobacco products,2019-04-01,4.4,0.0,5.3,4.4,-0.8,Minuman dan produk tembakau
growth_yoy,"Textiles, wearing apparel and leather products",2019-04-01,5.8,0.0,5.0,5.8,0.8,"Produk tekstil, pakaian dan kulit"
growth_yoy,"Wood products, furniture, paper products and printing",2019-04-01,5.5,-1.5,1.3,7.1,4.1,"Produk kayu, perabot, keluaran kertas dan percetakan"
growth_yoy,"Petroleum, chemical, rubber and plastic products",2019-04-01,3.2,1.2,1.8,2.0,1.4,"Produk petroleum, kimia, getah dan plastik"
growth_yoy,"Non-metallic mineral products, basic metal and fabricated metal products",2019-04-01,4.3,0.5,0.0,3.8,4.3,"Produk mineral bukan logam, logam asas dan produk logam yang direka"
growth_yoy,"Electrical, electronic and optical products",2019-04-01,4.0,2.7,2.1,1.3,1.8,"Produk elektrik, elektronik dan optikal"
growth_yoy,"Transport equipment, other manufacturing and repair",2019-04-01,6.8,1.8,1.1,5.0,5.7,"Peralatan pengangkutan, pembuatan lain dan pembaikan"
growth_yoy,Construction,2019-04-01,1.1,-2.7,-2.6,3.9,3.8,Pembinaan
growth_yoy,Services,2019-04-01,6.1,3.6,3.0,2.5,3.0,Perkhidmatan
growth_yoy,Utilities,2019-04-01,6.5,1.7,2.0,4.7,4.4,Utiliti
growth_yoy,Wholesale and retail trade,2019-04-01,6.9,3.1,3.3,3.7,3.4,Perdagangan borong dan runcit
growth_yoy,Food & beverages and accommodation,2019-04-01,9.3,9.2,7.4,0.1,1.8,Makanan & minuman dan penginapan
growth_yoy,Transportation and storage,2019-04-01,7.0,3.2,2.5,3.7,4.4,Pengangkutan dan penyimpanan
growth_yoy,Information and communication,2019-04-01,6.1,3.8,5.9,2.2,0.2,Maklumat dan komunikasi
growth_yoy,Finance and insurance,2019-04-01,4.8,0.0,1.1,4.8,3.7,Kewangan dan insurans
growth_yoy,Real estate and business services,2019-04-01,8.0,3.0,3.3,4.9,4.5,Hartanah dan perkhidmatan perniagaan
growth_yoy,Other services,2019-04-01,4.1,1.6,0.2,2.5,3.9,Perkhidmatan lain
growth_yoy,Overall,2019-07-01,4.5,1.8,2.1,2.7,2.4,Keseluruhan
growth_yoy,Agriculture,2019-07-01,3.7,2.1,1.7,1.6,2.0,Pertanian
growth_yoy,Mining and quarrying,2019-07-01,-2.8,-2.0,1.3,-0.7,-4.0,Perlombongan dan pengkuarian
growth_yoy,Manufacturing,2019-07-01,3.6,0.7,2.0,2.9,1.5,Pembuatan
growth_yoy,Vegetable and animal oils & fats and food processing,2019-07-01,2.5,2.4,2.3,0.0,0.1,Minyak dan lemak daripada sayuran & haiwan dan prosesan makanan
growth_yoy,Beverages and tobacco products,2019-07-01,3.7,0.0,0.0,3.7,3.7,Minuman dan produk tembakau
growth_yoy,"Textiles, wearing apparel and leather products",2019-07-01,5.6,7.8,6.5,-2.0,-0.9,"Produk tekstil, pakaian dan kulit"
growth_yoy,"Wood products, furniture, paper products and printing",2019-07-01,5.7,0.5,1.3,5.2,4.4,"Produk kayu, perabot, keluaran kertas dan percetakan"
growth_yoy,"Petroleum, chemical, rubber and plastic products",2019-07-01,2.8,-1.2,2.0,4.0,0.7,"Produk petroleum, kimia, getah dan plastik"
growth_yoy,"Non-metallic mineral products, basic metal and fabricated metal products",2019-07-01,4.2,0.4,0.8,3.7,3.3,"Produk mineral bukan logam, logam asas dan produk logam yang direka"
growth_yoy,"Electrical, electronic and optical products",2019-07-01,3.0,-0.8,1.8,3.9,1.2,"Produk elektrik, elektronik dan optikal"
growth_yoy,"Transport equipment, other manufacturing and repair",2019-07-01,6.6,0.9,0.5,5.7,6.0,"Peralatan pengangkutan, pembuatan lain dan pembaikan"
growth_yoy,Construction,2019-07-01,-1.4,-3.1,-3.5,1.8,2.2,Pembinaan
growth_yoy,Services,2019-07-01,5.9,2.8,3.1,2.9,2.7,Perkhidmatan
growth_yoy,Utilities,2019-07-01,5.6,1.7,2.0,3.9,3.5,Utiliti
growth_yoy,Wholesale and retail trade,2019-07-01,6.7,3.2,3.2,3.4,3.4,Perdagangan borong dan runcit
growth_yoy,Food & beverages and accommodation,2019-07-01,9.3,6.6,7.5,2.5,1.7,Makanan & minuman dan penginapan
growth_yoy,Transportation and storage,2019-07-01,6.8,2.9,2.5,3.8,4.2,Pengangkutan dan penyimpanan
growth_yoy,Information and communication,2019-07-01,6.0,4.5,5.7,1.4,0.2,Maklumat dan komunikasi
growth_yoy,Finance and insurance,2019-07-01,4.3,0.9,1.3,3.4,3.0,Kewangan dan insurans
growth_yoy,Real estate and business services,2019-07-01,7.8,1.7,3.0,6.0,4.6,Hartanah dan perkhidmatan perniagaan
growth_yoy,Other services,2019-07-01,3.7,0.8,0.6,2.9,3.1,Perkhidmatan lain
growth_yoy,Overall,2019-10-01,3.6,2.1,2.2,1.5,1.4,Keseluruhan
growth_yoy,Agriculture,2019-10-01,-5.5,0.2,0.5,-5.7,-6.0,Pertanian
growth_yoy,Mining and quarrying,2019-10-01,-2.4,-2.3,1.4,-0.1,-3.8,Perlombongan dan pengkuarian
growth_yoy,Manufacturing,2019-10-01,3.0,1.8,2.3,1.2,0.8,Pembuatan
growth_yoy,Vegetable and animal oils & fats and food processing,2019-10-01,1.6,4.6,2.3,-2.9,-0.7,Minyak dan lemak daripada sayuran & haiwan dan prosesan makanan
growth_yoy,Beverages and tobacco products,2019-10-01,3.8,0.0,0.0,3.8,3.8,Minuman dan produk tembakau
growth_yoy,"Textiles, wearing apparel and leather products",2019-10-01,5.8,10.7,6.7,-4.5,-0.8,"Produk tekstil, pakaian dan kulit"
growth_yoy,"Wood products, furniture, paper products and printing",2019-10-01,5.0,1.1,1.6,3.9,3.3,"Produk kayu, perabot, keluaran kertas dan percetakan"
growth_yoy,"Petroleum, chemical, rubber and plastic products",2019-10-01,2.6,-1.5,2.3,4.2,0.3,"Produk petroleum, kimia, getah dan plastik"
growth_yoy,"Non-metallic mineral products, basic metal and fabricated metal products",2019-10-01,3.9,1.8,1.1,2.1,2.8,"Produk mineral bukan logam, logam asas dan produk logam yang direka"
growth_yoy,"Electrical, electronic and optical products",2019-10-01,2.4,0.3,1.9,2.1,0.4,"Produk elektrik, elektronik dan optikal"
growth_yoy,"Transport equipment, other manufacturing and repair",2019-10-01,4.7,0.0,0.5,4.7,4.2,"Peralatan pengangkutan, pembuatan lain dan pembaikan"
growth_yoy,Construction,2019-10-01,1.3,-3.2,-2.1,4.6,3.5,Pembinaan
growth_yoy,Services,2019-10-01,6.2,3.5,3.2,2.6,2.9,Perkhidmatan
growth_yoy,Utilities,2019-10-01,5.4,1.6,1.9,3.7,3.4,Utiliti
growth_yoy,Wholesale and retail trade,2019-10-01,6.6,3.0,3.3,3.5,3.2,Perdagangan borong dan runcit
growth_yoy,Food & beverages and accommodation,2019-10-01,9.9,6.9,7.6,2.8,2.1,Makanan & minuman dan penginapan
growth_yoy,Transportation and storage,2019-10-01,6.8,1.8,2.6,4.9,4.1,Pengangkutan dan penyimpanan
growth_yoy,Information and communication,2019-10-01,6.7,5.7,5.5,0.9,1.1,Maklumat dan komunikasi
growth_yoy,Finance and insurance,2019-10-01,5.4,2.4,1.9,2.9,3.4,Kewangan dan insurans
growth_yoy,Real estate and business services,2019-10-01,8.2,3.6,3.1,4.4,5.0,Hartanah dan perkhidmatan perniagaan
growth_yoy,Other services,2019-10-01,4.4,2.1,0.7,2.2,3.7,Perkhidmatan lain
growth_yoy,Overall,2020-01-01,0.7,-1.4,1.6,2.1,-0.9,Keseluruhan
growth_yoy,Agriculture,2020-01-01,-8.8,-1.8,0.1,-7.1,-8.9,Pertanian
growth_yoy,Mining and quarrying,2020-01-01,-2.9,-4.3,-2.6,1.4,-0.3,Perlombongan dan pengkuarian
growth_yoy,Manufacturing,2020-01-01,1.3,-0.7,1.6,2.1,-0.3,Pembuatan
growth_yoy,Vegetable and animal oils & fats and food processing,2020-01-01,-3.4,1.2,1.8,-4.6,-5.2,Minyak dan lemak daripada sayuran & haiwan dan prosesan makanan
growth_yoy,Beverages and tobacco products,2020-01-01,-1.3,0.0,0.0,-1.3,-1.3,Minuman dan produk tembakau
growth_yoy,"Textiles, wearing apparel and leather products",2020-01-01,3.6,4.6,4.3,-1.0,-0.7,"Produk tekstil, pakaian dan kulit"
growth_yoy,"Wood products, furniture, paper products and printing",2020-01-01,1.2,-1.6,0.7,2.9,0.6,"Produk kayu, perabot, keluaran kertas dan percetakan"
growth_yoy,"Petroleum, chemical, rubber and plastic products",2020-01-01,3.8,-0.4,2.0,4.2,1.8,"Produk petroleum, kimia, getah dan plastik"
growth_yoy,"Non-metallic mineral products, basic metal and fabricated metal products",2020-01-01,-0.0,-2.2,0.3,2.2,-0.3,"Produk mineral bukan logam, logam asas dan produk logam yang direka"
growth_yoy,"Electrical, electronic and optical products",2020-01-01,1.9,-2.6,1.8,4.6,0.2,"Produk elektrik, elektronik dan optikal"
growth_yoy,"Transport equipment, other manufacturing and repair",2020-01-01,-1.7,-1.7,0.0,0.0,-1.7,"Peralatan pengangkutan, pembuatan lain dan pembaikan"
growth_yoy,Construction,2020-01-01,-7.9,-6.4,-2.7,-1.7,-5.4,Pembinaan
